seed,node_id,neighbor_id,timestamp,modality,predicted_position_covariance_reduction,predicted_position_covariance_reduction_fraction,position_injection_risk,neighbor_to_measurement_covariance_trace_ratio,actual_position_error_change_m,actual_position_error_worsened
1,sat_p03_s01,sat_p02_s01,56.0,RADAR,0.004296380775731228,0.003181922606977519,0.003181922606977519,0.1351470874007914,-0.024118630177858202,False
1,sat_p03_s01,sat_p04_s01,56.0,RADAR,0.00439815000310642,0.0032676910850619944,0.0032676910850619944,0.13512770665430685,-0.032114265104459694,False
1,sat_p03_s01,sat_p02_s01,58.0,RADAR,0.004286418810675987,0.0031757943586983107,0.0031757943586983107,0.13504910382062713,-0.03495835618998,False
1,sat_p03_s01,sat_p04_s01,58.0,RADAR,0.004396303737991447,0.0032675850408419916,0.0032675850408419916,0.13502946637095567,0.03210524678336313,True
1,sat_p03_s01,sat_p02_s01,60.0,RADAR,0.004284825155759404,0.003174480252104423,0.003174480252104423,0.1350055192793671,0.0031709830221322566,True
1,sat_p03_s01,sat_p04_s01,60.0,RADAR,0.004402489217121773,0.0032720406585016204,0.0032720406585016204,0.13498568504882966,-0.041530410078806757,False
1,sat_p03_s01,sat_p02_s01,62.0,RADAR,0.0042896223155785,0.0031770686007561925,0.0031770686007561925,0.13499356279176378,0.025196418247070085,True
1,sat_p03_s01,sat_p04_s01,62.0,RADAR,0.004414686149123767,0.003280117219299071,0.003280117219299071,0.13497359216312918,0.03387605408976668,True
1,sat_p03_s01,sat_p02_s01,64.0,RADAR,0.004299042506227617,0.0031827179517752843,0.0031827179517752834,0.13499389290665456,0.0042886741082279745,True
1,sat_p03_s01,sat_p04_s01,64.0,RADAR,0.004431091718286713,0.003290952462747105,0.003290952462747105,0.13497383619844258,-0.07229216571531016,False
1,sat_p03_s01,sat_p02_s01,66.0,RADAR,0.004311513196906954,0.003190659821781776,0.003190659821781776,0.1349902771394155,-0.02292894028086301,False
1,sat_p03_s01,sat_p04_s01,66.0,RADAR,0.004450102913220442,0.0033037619993577226,0.0033037619993577226,0.1349701818195285,0.09359378365806248,True
1,sat_p03_s01,sat_p02_s01,68.0,RADAR,0.00432564463021695,0.0032001991107767926,0.0032001991107767926,0.13496928888916535,0.006233877490336104,True
1,sat_p03_s01,sat_p04_s01,68.0,RADAR,0.004470309807335606,0.0033178431897615277,0.0033178431897615277,0.13494919163098543,0.09355852079441118,True
1,sat_p03_s01,sat_p02_s01,70.0,RADAR,0.004340221919397097,0.003210715213275118,0.003210715213275118,0.13492002241622297,-0.0034536230658168687,False
1,sat_p03_s01,sat_p04_s01,70.0,RADAR,0.004490486703639403,0.003332574890302991,0.003332574890302991,0.13489995801934326,0.037218433697262965,True
1,sat_p03_s01,sat_p02_s01,72.0,RADAR,0.004354197401945483,0.00322166161289292,0.00322166161289292,0.13483382344679187,-0.001833419917760093,False
1,sat_p03_s01,sat_p04_s01,72.0,RADAR,0.004509580372991674,0.003347413490392332,0.003347413490392332,0.13481381394463823,0.11611056098913353,True
1,sat_p03_s01,sat_p02_s01,74.0,RADAR,0.004366682888401724,0.0032325642628017416,0.0032325642628017416,0.13470403254893612,-0.006141278283880558,False
1,sat_p03_s01,sat_p04_s01,74.0,RADAR,0.004526708229239553,0.0033618953344709706,0.0033618953344709706,0.13468410066814024,-0.0007105350593830106,False
1,sat_p03_s01,sat_p02_s01,76.0,RADAR,0.004376940779138581,0.003243018574872072,0.003243018574872072,0.13452574398940637,0.012917476241690817,True
1,sat_p03_s01,sat_p04_s01,76.0,RADAR,0.0045411436942471685,0.003375629220650635,0.003375629220650635,0.13450590017044142,0.028393296715342298,True
1,sat_p03_s01,sat_p02_s01,78.0,RADAR,0.004384374643624228,0.0032526857253529326,0.0032526857253529326,0.13429557902728376,0.010064727232308002,True
1,sat_p03_s01,sat_p04_s01,78.0,RADAR,0.004552306984613942,0.0033882927542298346,0.0033882927542298346,0.1342758301730627,0.1203013528482203,True
1,sat_p03_s01,sat_p02_s01,80.0,RADAR,0.004388519584588642,0.0032612887885217845,0.003261288788521785,0.13401147562149815,-0.01878355431375034,False
1,sat_p03_s01,sat_p04_s01,80.0,RADAR,0.004559754269096823,0.003399627576650376,0.003399627576650375,0.13399182440585736,0.023807257951861227,True
1,sat_p03_s01,sat_p02_s01,82.0,RADAR,0.004389030554186912,0.003268607383987645,0.003268607383987646,0.1336724929982839,-0.00456538500469561,False
1,sat_p03_s01,sat_p04_s01,82.0,RADAR,0.004563165244088722,0.0034094335170341793,0.0034094335170341793,0.13365293413562127,0.09603564025607092,True
1,sat_p03_s01,sat_p02_s01,84.0,RADAR,0.004385671511349841,0.003274473077100992,0.003274473077100992,0.13327863370621623,-0.019620384138836044,False
1,sat_p03_s01,sat_p04_s01,84.0,RADAR,0.004562331955294904,0.003417563859279386,0.003417563859279386,0.13325916041164196,-0.007625636620003595,False
1,sat_p03_s01,sat_p02_s01,86.0,RADAR,0.00437830183737898,0.0032787627983378604,0.0032787627983378604,0.13283068198340264,-0.024320978106258773,False
1,sat_p03_s01,sat_p04_s01,86.0,RADAR,0.00455714190609362,0.003423916420780068,0.003423916420780068,0.13281128149081264,-0.025860864424124497,False
1,sat_p03_s01,sat_p02_s01,88.0,RADAR,0.004366865291851012,0.00328139419529194,0.00328139419529194,0.13233005874272885,-0.006621676831277679,False
1,sat_p03_s01,sat_p04_s01,88.0,RADAR,0.004547567024064133,0.003428429058149581,0.003428429058149581,0.13231071370737107,0.023623592097305357,True
1,sat_p03_s01,sat_p02_s01,90.0,RADAR,0.004351378437976655,0.0032823205414354655,0.003282320541435466,0.13177869250296292,-0.021307256256873908,False
1,sat_p03_s01,sat_p04_s01,90.0,RADAR,0.004533653689188524,0.0034310759365790713,0.0034310759365790713,0.13175938724065683,0.004746316642976867,True
1,sat_p03_s01,sat_p02_s01,92.0,RADAR,0.004331917903715584,0.00328152467164032,0.003281524671640319,0.13117890542810406,0.0210858500502209,True
1,sat_p03_s01,sat_p04_s01,92.0,RADAR,0.004515504189762301,0.003431857219520489,0.003431857219520489,0.1311596146430119,0.0013978994530625677,True
1,sat_p03_s01,sat_p02_s01,94.0,RADAR,0.004308611154872376,0.0032790153748852523,0.0032790153748852523,0.1305333150770578,-0.048616029365199154,False
1,sat_p03_s01,sat_p04_s01,94.0,RADAR,0.004493273707250711,0.003430800286236426,0.003430800286236426,0.13051401149596056,0.03433508274561803,True
1,sat_p03_s01,sat_p02_s01,96.0,RADAR,0.004281624842335142,0.0032748217331477424,0.0032748217331477424,0.12984474756908596,0.014331598176668292,True
1,sat_p03_s01,sat_p04_s01,96.0,RADAR,0.004467152908145473,0.0034279498137314724,0.0034279498137314724,0.1298254028629006,-0.023612133337688412,False
1,sat_p03_s01,sat_p02_s01,98.0,RADAR,0.0042511574004960246,0.0032689903614942827,0.0032689903614942827,0.12911616574816245,0.024202245481872442,True
1,sat_p03_s01,sat_p04_s01,98.0,RADAR,0.004437361584088858,0.0034233658781392426,0.0034233658781392426,0.1290967520381654,0.039485633884906335,True
1,sat_p03_s01,sat_p02_s01,100.0,RADAR,0.004217430310828902,0.003261581395657767,0.003261581395657767,0.12835060700126402,-0.002625961013730471,False
1,sat_p03_s01,sat_p04_s01,100.0,RADAR,0.004404143264264056,0.003417122588269705,0.003417122588269705,0.12833109532776915,0.0667695613253223,True
1,sat_p03_s01,sat_p02_s01,102.0,RADAR,0.004180680029122041,0.0032526646017344415,0.0032526646017344415,0.12755113258037798,-0.0180109509415336,False
1,sat_p03_s01,sat_p04_s01,102.0,RADAR,0.004367752615567906,0.0034093007649370756,0.0034093007649370747,0.12753148679292622,0.027170107303425728,True
1,sat_p03_s01,sat_p02_s01,104.0,RADAR,0.004141154094602702,0.0032423183813798675,0.0032423183813798675,0.12672078457082867,-0.006614513171439129,False
1,sat_p03_s01,sat_p04_s01,104.0,RADAR,0.004328455004201972,0.0033999896612484748,0.0033999896612484748,0.12670097567350402,0.03587294344816394,True
1,sat_p03_s01,sat_p02_s01,106.0,RADAR,0.004099103547157266,0.0032306256362966616,0.0032306256362966616,0.1258625523022349,0.010114015789186137,True
1,sat_p03_s01,sat_p04_s01,106.0,RADAR,0.004286517817884729,0.0033892820104663435,0.0033892820104663435,0.1258425478420895,0.024647485320226425,True
1,sat_p03_s01,sat_p02_s01,108.0,RADAR,0.004054779881416336,0.003217672785737097,0.003217672785737097,0.12497934513059092,0.03840110804027541,True
1,sat_p03_s01,sat_p04_s01,108.0,RADAR,0.004242201766601358,0.003377268571234888,0.003377268571234888,0.12495911424638555,0.020033623870525208,True
1,sat_p03_s01,sat_p02_s01,110.0,RADAR,0.004008431018365935,0.003203547761098738,0.003203547761098738,0.12407397185035712,-0.0265469481911641,False
1,sat_p03_s01,sat_p04_s01,110.0,RADAR,0.004195771772498845,0.0033640479330632567,0.0033640479330632567,0.12405348086133634,0.016837789827818028,True
1,sat_p03_s01,sat_p02_s01,112.0,RADAR,0.003960298591037627,0.003188338792070867,0.003188338792070867,0.12314912497965258,0.022690973857205643,True
1,sat_p03_s01,sat_p04_s01,112.0,RADAR,0.00414747675812699,0.0033497114352160633,0.0033497114352160633,0.12312834623710718,-0.019803569684307076,False
1,sat_p03_s01,sat_p02_s01,114.0,RADAR,0.003910615912824278,0.0031721334139430926,0.0031721334139430926,0.12220736910136798,-0.002626030731700313,False
1,sat_p03_s01,sat_p04_s01,114.0,RADAR,0.004097560936079363,0.0033343527631370068,0.0033343527631370068,0.12218626321630296,0.011248981692398408,True
1,sat_p03_s01,sat_p02_s01,116.0,RADAR,0.003859605735389832,0.0031550171897774264,0.0031550171897774264,0.12125113412858926,0.027967376900690066,True
1,sat_p03_s01,sat_p04_s01,116.0,RADAR,0.0040462542863444,0.003318060836257309,0.003318060836257309,0.12122966987491689,0.005433843316640541,True
1,sat_p03_s01,sat_p02_s01,118.0,RADAR,0.0038074790949087674,0.003137073035431053,0.003137073035431053,0.12028271034214554,-0.004472298559073273,False
1,sat_p03_s01,sat_p04_s01,118.0,RADAR,0.003993774800559526,0.003300921848741684,0.003300921848741684,0.12026085090470642,0.02978205024930003,True
1,sat_p03_s01,sat_p02_s01,120.0,RADAR,0.0037544347034052824,0.0031183808727366113,0.0031183808727366113,0.11930424714912953,0.03246071321595756,True
1,sat_p03_s01,sat_p04_s01,120.0,RADAR,0.003940329107085658,0.003283019961396626,0.003283019961396626,0.1192819619085965,0.010640052701971214,True
2,sat_p03_s01,sat_p02_s01,0.0,RADAR,3.3407890650714234,0.13486894711504205,0.13486894711504205,2.0630325298004015,-0.9236001396970208,False
2,sat_p03_s01,sat_p04_s01,0.0,RADAR,2.6516733371369963,0.12373746576738792,0.12373746576738792,2.0630329998816657,0.7307512182219105,True
2,sat_p03_s01,sat_p02_s01,2.0,RADAR,0.40456509673211516,0.03729096995832453,0.03729096995832453,1.0760908488628975,0.9238662443415406,True
2,sat_p03_s01,sat_p04_s01,2.0,RADAR,0.39047424048400936,0.03738631958951894,0.03738631958951894,1.076090942863536,0.13914602952389465,True
2,sat_p03_s01,sat_p02_s01,4.0,RADAR,0.16080052416514976,0.022240089324283,0.022240089324283,0.728220246825578,0.22559425302928693,True
2,sat_p03_s01,sat_p04_s01,4.0,RADAR,0.15629351500180938,0.022108428301009477,0.022108428301009477,0.7282199230322239,0.12119081203381477,True
2,sat_p03_s01,sat_p02_s01,6.0,RADAR,0.08751753738620881,0.01603770142009314,0.01603770142009314,0.5508104992094971,-0.0914631656883591,False
2,sat_p03_s01,sat_p04_s01,6.0,RADAR,0.08536884426715514,0.015898934947398122,0.015898934947398122,0.5508096997403236,-0.005688079305543159,False
2,sat_p03_s01,sat_p02_s01,8.0,RADAR,0.055542028704654266,0.01263396223122832,0.01263396223122832,0.44351011727264317,-0.026760199383461636,False
2,sat_p03_s01,sat_p04_s01,8.0,RADAR,0.05433022334552945,0.012516450459263176,0.012516450459263176,0.44350878129073557,-0.011240680367484934,False
2,sat_p03_s01,sat_p02_s01,10.0,RADAR,0.038664353933292865,0.010476870110928519,0.010476870110928519,0.37187869452149225,-0.06860974769644601,False
2,sat_p03_s01,sat_p04_s01,10.0,RADAR,0.03790593761756868,0.010380114208865279,0.010380114208865279,0.3718767613668608,-0.0018081805566914078,False
2,sat_p03_s01,sat_p02_s01,12.0,RADAR,0.028649748142712376,0.008985447698889256,0.008985447698889256,0.32090456083901586,0.053291141635583905,True
2,sat_p03_s01,sat_p04_s01,12.0,RADAR,0.028139738836263938,0.008905513666451313,0.008905513666451313,0.3209019716468044,-0.00813743513547216,False
2,sat_p03_s01,sat_p02_s01,14.0,RADAR,0.02221584406471769,0.007892182505042424,0.007892182505042424,0.2829962542313192,0.08575327486782647,True
2,sat_p03_s01,sat_p04_s01,14.0,RADAR,0.021854885634261148,0.007825714425733061,0.007825714425733061,0.28299295250379886,-0.01464158736680532,False
2,sat_p03_s01,sat_p02_s01,16.0,RADAR,0.017837923106525207,0.007056452472442309,0.007056452472442309,0.2539003246386725,0.05890339955089252,True
2,sat_p03_s01,sat_p04_s01,16.0,RADAR,0.01757305773608854,0.007001078324607274,0.007001078324607276,0.25389625714365127,-0.03712771622883859,False
2,sat_p03_s01,sat_p02_s01,18.0,RADAR,0.014727170249738944,0.0063971986092724855,0.0063971986092724855,0.23104654492221308,0.004115668862577637,True
2,sat_p03_s01,sat_p04_s01,18.0,RADAR,0.014528071740739022,0.006351345208200248,0.006351345208200248,0.23104166329704476,-0.045788616272381066,False
2,sat_p03_s01,sat_p02_s01,20.0,RADAR,0.012441414256564861,0.005864452542023008,0.005864452542023008,0.21278836504536894,-0.09519821214937796,False
2,sat_p03_s01,sat_p04_s01,20.0,RADAR,0.012289664845676337,0.005827096126941943,0.005827096126941943,0.2127826268493046,-0.006272502779914202,False
2,sat_p03_s01,sat_p02_s01,22.0,RADAR,0.010716849854806504,0.005425795050416016,0.005425795050416016,0.19802029438087168,-0.12259835387218909,False
2,sat_p03_s01,sat_p04_s01,22.0,RADAR,0.010600722975232726,0.005396280951726767,0.005396280951726767,0.1980136631884986,0.02715426974039592,True
2,sat_p03_s01,sat_p02_s01,24.0,RADAR,0.00938804818038175,0.005059344783795942,0.005059344783795942,0.18597066214735536,0.05400287974604412,True
2,sat_p03_s01,sat_p04_s01,24.0,RADAR,0.009299765257672067,0.00503725335086342,0.00503725335086342,0.1859631092797136,0.012429734056788266,True
2,sat_p03_s01,sat_p02_s01,26.0,RADAR,0.008346932761876398,0.004749851663650571,0.004749851663650571,0.17608265049002023,-0.07749918858781912,False
2,sat_p03_s01,sat_p04_s01,26.0,RADAR,0.008281161245554726,0.0047349144814209385,0.0047349144814209385,0.1760741537276914,-0.11087519785299182,False
2,sat_p03_s01,sat_p02_s01,28.0,RADAR,0.007520440930198177,0.004486404661276124,0.004486404661276124,0.16794266946874467,0.10293649056557097,True
2,sat_p03_s01,sat_p04_s01,28.0,RADAR,0.007473427579259865,0.004478450625639144,0.004478450625639144,0.16793321711912781,-0.046597307879121974,False
2,sat_p03_s01,sat_p02_s01,30.0,RADAR,0.006857706762029203,0.004261008482802374,0.004261008482802374,0.16123549893409359,-0.039502419419903845,False
2,sat_p03_s01,sat_p04_s01,30.0,RADAR,0.006826754403197369,0.004259928106753447,0.004259928106753447,0.1612250886003392,-0.05413576004599685,False
2,sat_p03_s01,sat_p02_s01,32.0,RADAR,0.006322404123439448,0.0040676735458233795,0.0040676735458233795,0.15571524716411075,0.03242618732477398,True
2,sat_p03_s01,sat_p04_s01,32.0,RADAR,0.006305551849978631,0.004073400632773543,0.004073400632773543,0.15570388542618668,-0.04121721111175791,False
2,sat_p03_s01,sat_p02_s01,34.0,RADAR,0.005887996150985226,0.003901811335560722,0.003901811335560722,0.15118602293164018,-0.03261359788542295,False
2,sat_p03_s01,sat_p04_s01,34.0,RADAR,0.005883809519253513,0.003914310006558186,0.003914310006558186,0.1511737266217817,-0.08700610561535949,False
2,sat_p03_s01,sat_p02_s01,36.0,RADAR,0.005534691524190257,0.003759820798669508,0.003759820798669508,0.14748876725993318,-0.07399617573689765,False
2,sat_p03_s01,sat_p04_s01,36.0,RADAR,0.00554212239963524,0.0037790775159231536,0.0037790775159231536,0.14747556077322718,-0.09196662450834747,False
2,sat_p03_s01,sat_p02_s01,38.0,RADAR,0.005247448093061095,0.0036388057455053976,0.0036388057455053976,0.14449210595103554,-0.16042316758776698,False
2,sat_p03_s01,sat_p04_s01,38.0,RADAR,0.005265735891826202,0.003664822991414569,0.003664822991414569,0.14447802282326638,0.050733869012804855,True
2,sat_p03_s01,sat_p02_s01,40.0,RADAR,0.005014616290283836,0.0035363690792588457,0.0035363690792588457,0.14208589137836342,-0.05622597911503857,False
2,sat_p03_s01,sat_p04_s01,40.0,RADAR,0.005043212982239608,0.003569157794690994,0.003569157794690994,0.14207097622455658,0.05460983398476693,True
2,sat_p03_s01,sat_p02_s01,42.0,RADAR,0.0048270156919631504,0.0034504747625618967,0.0034504747625618967,0.14017658025176824,0.058443944265695436,True
2,sat_p03_s01,sat_p04_s01,42.0,RADAR,0.004865527400968524,0.0034900463512299255,0.0034900463512299255,0.1401608823525787,0.08687809769275723,True
2,sat_p03_s01,sat_p02_s01,44.0,RADAR,0.00467727882472784,0.003379344465933637,0.003379344465933637,0.13868388623232916,0.032373434428316195,True
2,sat_p03_s01,sat_p04_s01,44.0,RADAR,0.004725419038289854,0.003425702617849972,0.003425702617849972,0.13866746112475162,-0.09152350198461012,False
2,sat_p03_s01,sat_p02_s01,46.0,RADAR,0.004559390635426683,0.0033213898080657893,0.0033213898080657893,0.137538326475911,0.02987782561857011,True
2,sat_p03_s01,sat_p04_s01,46.0,RADAR,0.004616941030893671,0.003374521887755122,0.003374521887755122,0.13752123826166107,-0.05227838570039012,False
2,sat_p03_s01,sat_p02_s01,48.0,RADAR,0.004468351039155154,0.003275161619283335,0.003275161619283335,0.13667940920965888,-0.03297847293992762,False
2,sat_p03_s01,sat_p04_s01,48.0,RADAR,0.004535129859897576,0.003335031279680148,0.003335031279680148,0.13666172314634786,-0.05714316338205183,False
2,sat_p03_s01,sat_p02_s01,50.0,RADAR,0.004399933475703881,0.003239318267550783,0.003239318267550783,0.13605427028711634,-0.037324707900994625,False
2,sat_p03_s01,sat_p04_s01,50.0,RADAR,0.004475768730796663,0.003305858518672538,0.003305858518672538,0.1360360543428022,-0.08538865616741842,False
2,sat_p03_s01,sat_p02_s01,52.0,RADAR,0.004350509875034576,0.003212605946413529,0.003212605946413529,0.13561663720245243,0.041725405647777825,True
2,sat_p03_s01,sat_p04_s01,52.0,RADAR,0.0044352153358961114,0.003285711949103496,0.003285711949103496,0.1355979644682083,-0.017389316825042078,False
2,sat_p03_s01,sat_p02_s01,54.0,RADAR,0.004316920040730011,0.003193844591577421,0.003193844591577421,0.1353260240401053,-0.04225021698996678,False
2,sat_p03_s01,sat_p04_s01,54.0,RADAR,0.004410282737228284,0.0032733731103079455,0.0032733731103079455,0.13530696160480804,-0.045249816851987035,False
2,sat_p03_s01,sat_p02_s01,56.0,RADAR,0.004296381024507063,0.003181922924990488,0.003181922924990488,0.13514708788742497,-0.04656048513481692,False
2,sat_p03_s01,sat_p04_s01,56.0,RADAR,0.004398151782586274,0.0032676925455776937,0.0032676925455776937,0.13512770688463493,-0.08024747113370956,False
2,sat_p03_s01,sat_p02_s01,58.0,RADAR,0.004286419276220896,0.0031757948320502993,0.0031757948320502993,0.13504910460394726,-0.10407491177556605,False
2,sat_p03_s01,sat_p04_s01,58.0,RADAR,0.004396305113005464,0.0032675861965262326,0.0032675861965262326,0.13502946793731588,-0.04328340150206689,False
2,sat_p03_s01,sat_p02_s01,60.0,RADAR,0.004284825267076799,0.003174480461879871,0.003174480461879871,0.13500552051084577,0.10204840000312199,True
2,sat_p03_s01,sat_p04_s01,60.0,RADAR,0.004402489471537842,0.0032720409794952557,0.0032720409794952557,0.13498569064045132,0.16191581160220725,True
2,sat_p03_s01,sat_p02_s01,62.0,RADAR,0.0042896225749377405,0.0031770689098054366,0.0031770689098054366,0.13499356378016997,-0.009736219874193375,False
2,sat_p03_s01,sat_p04_s01,62.0,RADAR,0.004414687253822701,0.0032801181618594905,0.00328011816185949,0.1349735949369258,-0.05100874649217435,False
2,sat_p03_s01,sat_p02_s01,64.0,RADAR,0.004299043275457952,0.00318271863082703,0.00318271863082703,0.1349938941530635,0.010034080601036388,True
2,sat_p03_s01,sat_p04_s01,64.0,RADAR,0.0044310931568309975,0.003290953646681606,0.003290953646681606,0.13497383898761672,0.0020397087295795924,True
2,sat_p03_s01,sat_p02_s01,66.0,RADAR,0.0043115139123575,0.0031906604577874092,0.0031906604577874092,0.13499027809722003,0.055699216039013955,True
2,sat_p03_s01,sat_p04_s01,66.0,RADAR,0.004450105012063994,0.0033037636699757202,0.0033037636699757202,0.1349701837563579,-0.00234181509579634,False
2,sat_p03_s01,sat_p02_s01,68.0,RADAR,0.004325644953124151,0.0032001994507047564,0.0032001994507047564,0.13496928971174613,-0.04410173632406034,False
2,sat_p03_s01,sat_p04_s01,68.0,RADAR,0.0044703121941180955,0.0033178450671008165,0.0033178450671008165,0.13494919637624803,-0.045305769831721854,False
2,sat_p03_s01,sat_p02_s01,70.0,RADAR,0.004340222351282838,0.003210715628305497,0.003210715628305497,0.13492002301915862,0.014061234146243828,True
2,sat_p03_s01,sat_p04_s01,70.0,RADAR,0.004490488753685116,0.0033325765122792813,0.0033325765122792813,0.13489996091482845,0.04523040690976554,True
2,sat_p03_s01,sat_p02_s01,72.0,RADAR,0.004354197925253049,0.003221662093627596,0.003221662093627596,0.1348338242527581,-0.017933774690832127,False
2,sat_p03_s01,sat_p04_s01,72.0,RADAR,0.0045095827667707275,0.0033474153660751674,0.0033474153660751674,0.1348138173181703,-0.023274650680454423,False
2,sat_p03_s01,sat_p02_s01,74.0,RADAR,0.004366683497487308,0.003232564804096775,0.003232564804096775,0.13470403301960338,-0.025485630310436713,False
2,sat_p03_s01,sat_p04_s01,74.0,RADAR,0.004526710747893658,0.003361897300869069,0.003361897300869069,0.13468409917301294,0.013014694870638888,True
2,sat_p03_s01,sat_p02_s01,76.0,RADAR,0.004376941179093884,0.0032430189584447618,0.0032430189584447618,0.13452574422219749,-0.0718565315595372,False
2,sat_p03_s01,sat_p04_s01,76.0,RADAR,0.004541145596133981,0.0033756307265044583,0.0033756307265044583,0.13450589951949762,0.038527349062619676,True
2,sat_p03_s01,sat_p02_s01,78.0,RADAR,0.004384374864089874,0.003252685976592364,0.003252685976592364,0.1342955792174382,0.02788500599681809,True
2,sat_p03_s01,sat_p04_s01,78.0,RADAR,0.004552309070358302,0.0033882943988438646,0.0033882943988438646,0.1342758310070447,0.044395025088426854,True
2,sat_p03_s01,sat_p02_s01,80.0,RADAR,0.004388519775390785,0.003261289015938632,0.003261289015938632,0.13401147572119024,-0.02037680126404018,False
2,sat_p03_s01,sat_p04_s01,80.0,RADAR,0.004559756265996037,0.0033996291555152816,0.0033996291555152816,0.1339918238586495,-0.014249470987107049,False
2,sat_p03_s01,sat_p02_s01,82.0,RADAR,0.004389030969336847,0.0032686077771616633,0.0032686077771616633,0.13367249307294565,-0.09236602392574111,False
2,sat_p03_s01,sat_p04_s01,82.0,RADAR,0.004563167215522301,0.0034094350789855695,0.0034094350789855695,0.13365293328104844,-0.02193834310494469,False
2,sat_p03_s01,sat_p02_s01,84.0,RADAR,0.004385671746896888,0.0032744733344085386,0.0032744733344085386,0.13327863369447498,-0.02254901586581648,False
2,sat_p03_s01,sat_p04_s01,84.0,RADAR,0.004562332893656404,0.0034175646480719803,0.0034175646480719803,0.1332591593194952,0.029454607900543883,True
2,sat_p03_s01,sat_p02_s01,86.0,RADAR,0.00437830209049793,0.0032787630630225738,0.0032787630630225738,0.13283068176790416,-0.03923814409384918,False
2,sat_p03_s01,sat_p04_s01,86.0,RADAR,0.004557141894034317,0.0034239164910874298,0.0034239164910874298,0.13281128188487057,-0.006212180181809801,False
2,sat_p03_s01,sat_p02_s01,88.0,RADAR,0.004366865890842434,0.003281394715407473,0.003281394715407473,0.132330058719761,0.05474768149830345,True
2,sat_p03_s01,sat_p04_s01,88.0,RADAR,0.004547567868692691,0.0034284297698601164,0.0034284297698601164,0.13231071375546766,0.01979036012282931,True
2,sat_p03_s01,sat_p02_s01,90.0,RADAR,0.004351379211557802,0.003282321187538078,0.003282321187538078,0.13177869241698512,-0.042800825112384366,False
2,sat_p03_s01,sat_p04_s01,90.0,RADAR,0.00453365446614796,0.0034310765922201587,0.0034310765922201595,0.13175938018286026,0.08084549781467953,True
2,sat_p03_s01,sat_p02_s01,92.0,RADAR,0.00433191882337169,0.0032815254300060225,0.0032815254300060225,0.13117890542560137,-0.06129272712535605,False
2,sat_p03_s01,sat_p04_s01,92.0,RADAR,0.00451550533171958,0.003431858154570437,0.003431858154570437,0.13115960661647877,-0.0018373348458389227,False
2,sat_p03_s01,sat_p02_s01,94.0,RADAR,0.004308612005761824,0.0032790160859381915,0.0032790160859381915,0.13053331476981075,-0.07608923878035512,False
2,sat_p03_s01,sat_p04_s01,94.0,RADAR,0.00449327435014716,0.003430800845995125,0.0034308008459951254,0.13051400701910396,-0.0231086539069274,False
2,sat_p03_s01,sat_p02_s01,96.0,RADAR,0.004281625729615245,0.0032748224692206542,0.0032748224692206542,0.12984474720338698,-0.000773040402301417,False
2,sat_p03_s01,sat_p04_s01,96.0,RADAR,0.004467153391216425,0.003427950247073986,0.003427950247073986,0.12982539598737144,-0.010104547088758853,False
2,sat_p03_s01,sat_p02_s01,98.0,RADAR,0.004251158342820442,0.003268991140188302,0.003268991140188302,0.12911616537577747,-0.008462658299166925,False
2,sat_p03_s01,sat_p04_s01,98.0,RADAR,0.00443736239603308,0.003423366563851578,0.003423366563851578,0.12909674437288743,0.005176055212930519,True
2,sat_p03_s01,sat_p02_s01,100.0,RADAR,0.0042174308049363835,0.0032615818312759916,0.0032615818312759916,0.12835060700272838,-0.0029810198318115377,False
2,sat_p03_s01,sat_p04_s01,100.0,RADAR,0.004404143342260813,0.003417122706327566,0.003417122706327566,0.12833108911949173,0.029462792969708884,True
2,sat_p03_s01,sat_p02_s01,102.0,RADAR,0.004180680678447502,0.0032526651578276664,0.003252665157827666,0.1275511325190926,-0.004324808279555725,False
2,sat_p03_s01,sat_p04_s01,102.0,RADAR,0.0043677537006562685,0.003409301667172128,0.003409301667172128,0.12753148432640662,-0.00040270847706769253,False
2,sat_p03_s01,sat_p02_s01,104.0,RADAR,0.004141154663377214,0.0032423188757369293,0.0032423188757369297,0.12672078453822036,-0.0005188598348327966,False
2,sat_p03_s01,sat_p04_s01,104.0,RADAR,0.004328455698470669,0.003399990259700249,0.003399990259700249,0.12670097304401295,0.013829003730563061,True
2,sat_p03_s01,sat_p02_s01,106.0,RADAR,0.004099104096460634,0.003230626111831255,0.003230626111831255,0.12586255222425294,0.0004997812395468593,True
2,sat_p03_s01,sat_p04_s01,106.0,RADAR,0.004286517702010417,0.0033892819651682162,0.0033892819651682162,0.12584254557249847,-0.005547965206068928,False
2,sat_p03_s01,sat_p02_s01,108.0,RADAR,0.004054780511907946,0.003217673324537069,0.003217673324537069,0.12497934500647885,-0.0021004885395450312,False
2,sat_p03_s01,sat_p04_s01,108.0,RADAR,0.004242203127667218,0.0033772696970028153,0.0033772696970028153,0.12495911165554954,0.005310826241826994,True
2,sat_p03_s01,sat_p02_s01,110.0,RADAR,0.00400843160378952,0.003203548272249206,0.003203548272249206,0.12407397179341814,0.0005494320162530153,True
2,sat_p03_s01,sat_p04_s01,110.0,RADAR,0.004195771639357035,0.0033640478734858503,0.0033640478734858503,0.12405348652080847,-0.001629067195282774,False
2,sat_p03_s01,sat_p02_s01,112.0,RADAR,0.003960299197141745,0.0031883393169318437,0.0031883393169318437,0.12314912481849351,2.7788204486345336e-06,True
